train_lr, train_class_error, train_loss, train_loss_ce, train_loss_bbox, train_loss_giou, train_loss_ce_0, train_loss_bbox_0, train_loss_giou_0, train_loss_ce_1, train_loss_bbox_1, train_loss_giou_1, train_loss_ce_2, train_loss_bbox_2, train_loss_giou_2, train_loss_ce_3, train_loss_bbox_3, train_loss_giou_3, train_loss_ce_4, train_loss_bbox_4, train_loss_giou_4, train_loss_ce_unscaled, train_class_error_unscaled, train_loss_bbox_unscaled, train_loss_giou_unscaled, train_cardinality_error_unscaled, train_loss_ce_0_unscaled, train_loss_bbox_0_unscaled, train_loss_giou_0_unscaled, train_cardinality_error_0_unscaled, train_loss_ce_1_unscaled, train_loss_bbox_1_unscaled, train_loss_giou_1_unscaled, train_cardinality_error_1_unscaled, train_loss_ce_2_unscaled, train_loss_bbox_2_unscaled, train_loss_giou_2_unscaled, train_cardinality_error_2_unscaled, train_loss_ce_3_unscaled, train_loss_bbox_3_unscaled, train_loss_giou_3_unscaled, train_cardinality_error_3_unscaled, train_loss_ce_4_unscaled, train_loss_bbox_4_unscaled, train_loss_giou_4_unscaled, train_cardinality_error_4_unscaled, test_class_error, test_loss, test_loss_ce, test_loss_bbox, test_loss_giou, test_loss_ce_0, test_loss_bbox_0, test_loss_giou_0, test_loss_ce_1, test_loss_bbox_1, test_loss_giou_1, test_loss_ce_2, test_loss_bbox_2, test_loss_giou_2, test_loss_ce_3, test_loss_bbox_3, test_loss_giou_3, test_loss_ce_4, test_loss_bbox_4, test_loss_giou_4, test_loss_ce_unscaled, test_class_error_unscaled, test_loss_bbox_unscaled, test_loss_giou_unscaled, test_cardinality_error_unscaled, test_loss_ce_0_unscaled, test_loss_bbox_0_unscaled, test_loss_giou_0_unscaled, test_cardinality_error_0_unscaled, test_loss_ce_1_unscaled, test_loss_bbox_1_unscaled, test_loss_giou_1_unscaled, test_cardinality_error_1_unscaled, test_loss_ce_2_unscaled, test_loss_bbox_2_unscaled, test_loss_giou_2_unscaled, test_cardinality_error_2_unscaled, test_loss_ce_3_unscaled, test_loss_bbox_3_unscaled, test_loss_giou_3_unscaled, test_cardinality_error_3_unscaled, test_loss_ce_4_unscaled, test_loss_bbox_4_unscaled, test_loss_giou_4_unscaled, test_cardinality_error_4_unscaled, epoch, n_parameters
{train_lr: 9.99999999999989e-05, train_class_error: 82.29922641365273, train_loss: 19.141159967311378, train_loss_ce: 1.1795171764362784, train_loss_bbox: 0.7375217812877257, train_loss_giou: 1.2301908693303472, train_loss_ce_0: 1.259840074275593, train_loss_bbox_0: 0.7668381131624857, train_loss_giou_0: 1.2683066680701902, train_loss_ce_1: 1.2226950703279196, train_loss_bbox_1: 0.755788290841523, train_loss_giou_1: 1.2417750537069967, train_loss_ce_2: 1.2100068301107119, train_loss_bbox_2: 0.7396692099112981, train_loss_giou_2: 1.2325307120867435, train_loss_ce_3: 1.1910347290590262, train_loss_bbox_3: 0.7336159939154332, train_loss_giou_3: 1.227233396788824, train_loss_ce_4: 1.1812758300164081, train_loss_bbox_4: 0.7345031123536016, train_loss_giou_4: 1.2288170367913338, train_loss_ce_unscaled: 1.1795171764362784, train_class_error_unscaled: 82.29922641365273, train_loss_bbox_unscaled: 0.14750435624217378, train_loss_giou_unscaled: 0.6150954346651736, train_cardinality_error_unscaled: 4.796723300970874, train_loss_ce_0_unscaled: 1.259840074275593, train_loss_bbox_0_unscaled: 0.15336762236892382, train_loss_giou_0_unscaled: 0.6341533340350951, train_cardinality_error_0_unscaled: 5.301881067961165, train_loss_ce_1_unscaled: 1.2226950703279196, train_loss_bbox_1_unscaled: 0.15115765810523688, train_loss_giou_1_unscaled: 0.6208875268534984, train_cardinality_error_1_unscaled: 5.047026699029126, train_loss_ce_2_unscaled: 1.2100068301107119, train_loss_bbox_2_unscaled: 0.14793384179373462, train_loss_giou_2_unscaled: 0.6162653560433717, train_cardinality_error_2_unscaled: 5.105279126213592, train_loss_ce_3_unscaled: 1.1910347290590262, train_loss_bbox_3_unscaled: 0.14672319878127824, train_loss_giou_3_unscaled: 0.613616698394412, train_cardinality_error_3_unscaled: 5.00121359223301, train_loss_ce_4_unscaled: 1.1812758300164081, train_loss_bbox_4_unscaled: 0.14690062248044042, train_loss_giou_4_unscaled: 0.6144085183956669, train_cardinality_error_4_unscaled: 4.86377427184466, test_class_error: 63.81453144789177, test_loss: 15.646708965301514, test_loss_ce: 0.9598461930760486, test_loss_bbox: 0.5318555184427941, test_loss_giou: 1.083138281828936, test_loss_ce_0: 1.0387981223495497, test_loss_bbox_0: 0.5434003730044991, test_loss_giou_0: 1.0911555770099273, test_loss_ce_1: 1.0093178495574735, test_loss_bbox_1: 0.5343159685532252, test_loss_giou_1: 1.0851509761072031, test_loss_ce_2: 0.9875008345790248, test_loss_bbox_2: 0.5305516398723876, test_loss_giou_2: 1.076217458602075, test_loss_ce_3: 0.978979434824815, test_loss_bbox_3: 0.5289704291139795, test_loss_giou_3: 1.085557003164552, test_loss_ce_4: 0.9651029299137154, test_loss_bbox_4: 0.5319632099625843, test_loss_giou_4: 1.0848871441812462, test_loss_ce_unscaled: 0.9598461930760486, test_class_error_unscaled: 63.81453144789177, test_loss_bbox_unscaled: 0.10637110359763187, test_loss_giou_unscaled: 0.541569140914468, test_cardinality_error_unscaled: 3.366120218579235, test_loss_ce_0_unscaled: 1.0387981223495497, test_loss_bbox_0_unscaled: 0.1086800747393259, test_loss_giou_0_unscaled: 0.5455777885049636, test_cardinality_error_0_unscaled: 3.6357012750455375, test_loss_ce_1_unscaled: 1.0093178495574735, test_loss_bbox_1_unscaled: 0.10686319353625531, test_loss_giou_1_unscaled: 0.5425754880536016, test_cardinality_error_1_unscaled: 3.2868852459016393, test_loss_ce_2_unscaled: 0.9875008345790248, test_loss_bbox_2_unscaled: 0.10611032799754855, test_loss_giou_2_unscaled: 0.5381087293010375, test_cardinality_error_2_unscaled: 3.528233151183971, test_loss_ce_3_unscaled: 0.978979434824815, test_loss_bbox_3_unscaled: 0.10579408549165899, test_loss_giou_3_unscaled: 0.542778501582276, test_cardinality_error_3_unscaled: 3.529143897996357, test_loss_ce_4_unscaled: 0.9651029299137154, test_loss_bbox_4_unscaled: 0.1063926420183021, test_loss_giou_4_unscaled: 0.5424435720906231, test_cardinality_error_4_unscaled: 3.540072859744991, epoch: 0, n_parameters: 41282579}
{train_lr: 9.99999999999989e-05, train_class_error: 65.66410669308264, train_loss: 15.290969727687465, train_loss_ce: 0.9563265555420691, train_loss_bbox: 0.5255430087094529, train_loss_giou: 1.0415653595972119, train_loss_ce_0: 1.017063895267552, train_loss_bbox_0: 0.5508488930526723, train_loss_giou_0: 1.0595277243664543, train_loss_ce_1: 0.9977377904759883, train_loss_bbox_1: 0.5271589004624526, train_loss_giou_1: 1.0325886993081246, train_loss_ce_2: 0.9847538590214207, train_loss_bbox_2: 0.5226186887153144, train_loss_giou_2: 1.030277552535233, train_loss_ce_3: 0.9681710842137848, train_loss_bbox_3: 0.5220707826162643, train_loss_giou_3: 1.0329606339552448, train_loss_ce_4: 0.9604462976431818, train_loss_bbox_4: 0.5253358316264178, train_loss_giou_4: 1.035974180524789, train_loss_ce_unscaled: 0.9563265555420691, train_class_error_unscaled: 65.66410669308264, train_loss_bbox_unscaled: 0.10510860168311781, train_loss_giou_unscaled: 0.5207826797986059, train_cardinality_error_unscaled: 3.4869538834951457, train_loss_ce_0_unscaled: 1.017063895267552, train_loss_bbox_0_unscaled: 0.11016977860623953, train_loss_giou_0_unscaled: 0.5297638621832271, train_cardinality_error_0_unscaled: 3.5018203883495147, train_loss_ce_1_unscaled: 0.9977377904759883, train_loss_bbox_1_unscaled: 0.10543178009814176, train_loss_giou_1_unscaled: 0.5162943496540623, train_cardinality_error_1_unscaled: 3.516990291262136, train_loss_ce_2_unscaled: 0.9847538590214207, train_loss_bbox_2_unscaled: 0.10452373766281542, train_loss_giou_2_unscaled: 0.5151387762676165, train_cardinality_error_2_unscaled: 3.5989077669902914, train_loss_ce_3_unscaled: 0.9681710842137848, train_loss_bbox_3_unscaled: 0.10441415648550266, train_loss_giou_3_unscaled: 0.5164803169776224, train_cardinality_error_3_unscaled: 3.3774271844660193, train_loss_ce_4_unscaled: 0.9604462976431818, train_loss_bbox_4_unscaled: 0.10506716625905116, train_loss_giou_4_unscaled: 0.5179870902623945, train_cardinality_error_4_unscaled: 3.456614077669903, test_class_error: 57.52091057921585, test_loss: 14.374848608110772, test_loss_ce: 0.9044745674930201, test_loss_bbox: 0.4821227976207525, test_loss_giou: 0.997474387315236, test_loss_ce_0: 0.9605791616526675, test_loss_bbox_0: 0.48604179213064397, test_loss_giou_0: 1.0279558263515514, test_loss_ce_1: 0.939361018072712, test_loss_bbox_1: 0.4756770934264951, test_loss_giou_1: 0.9783618496306824, test_loss_ce_2: 0.9264999251466631, test_loss_bbox_2: 0.4702977705305826, test_loss_giou_2: 0.9743665390544467, test_loss_ce_3: 0.9178963008935551, test_loss_bbox_3: 0.4758950027286029, test_loss_giou_3: 0.9803698670342972, test_loss_ce_4: 0.9089989659727596, test_loss_bbox_4: 0.478815705778386, test_loss_giou_4: 0.989660076104878, test_loss_ce_unscaled: 0.9044745674930201, test_class_error_unscaled: 57.52091057921585, test_loss_bbox_unscaled: 0.09642455949429389, test_loss_giou_unscaled: 0.498737193657618, test_cardinality_error_unscaled: 4.4408014571949, test_loss_ce_0_unscaled: 0.9605791616526675, test_loss_bbox_0_unscaled: 0.09720835841527185, test_loss_giou_0_unscaled: 0.5139779131757757, test_cardinality_error_0_unscaled: 3.3333333333333335, test_loss_ce_1_unscaled: 0.939361018072712, test_loss_bbox_1_unscaled: 0.09513541857605098, test_loss_giou_1_unscaled: 0.4891809248153412, test_cardinality_error_1_unscaled: 3.163023679417122, test_loss_ce_2_unscaled: 0.9264999251466631, test_loss_bbox_2_unscaled: 0.09405955404911753, test_loss_giou_2_unscaled: 0.48718326952722335, test_cardinality_error_2_unscaled: 2.912568306010929, test_loss_ce_3_unscaled: 0.9178963008935551, test_loss_bbox_3_unscaled: 0.0951790003672595, test_loss_giou_3_unscaled: 0.4901849335171486, test_cardinality_error_3_unscaled: 3.4153005464480874, test_loss_ce_4_unscaled: 0.9089989659727596, test_loss_bbox_4_unscaled: 0.09576314113667754, test_loss_giou_4_unscaled: 0.494830038052439, test_cardinality_error_4_unscaled: 4.097449908925319, epoch: 1, n_parameters: 41282579}
{train_lr: 9.99999999999989e-05, train_class_error: 61.31088910750972, train_loss: 14.17057240920738, train_loss_ce: 0.8895215228633974, train_loss_bbox: 0.4755763492176255, train_loss_giou: 0.9731701514819293, train_loss_ce_0: 0.9387071166296028, train_loss_bbox_0: 0.495972310744443, train_loss_giou_0: 0.9993470523108556, train_loss_ce_1: 0.9242803293542521, train_loss_bbox_1: 0.4790813683857689, train_loss_giou_1: 0.9671578196248094, train_loss_ce_2: 0.9068846060686464, train_loss_bbox_2: 0.47623880591370094, train_loss_giou_2: 0.968007174844953, train_loss_ce_3: 0.9000679428996609, train_loss_bbox_3: 0.4743469800818169, train_loss_giou_3: 0.9659896090048031, train_loss_ce_4: 0.8946658605574043, train_loss_bbox_4: 0.4740938913818557, train_loss_giou_4: 0.9674634928769857, train_loss_ce_unscaled: 0.8895215228633974, train_class_error_unscaled: 61.31088910750972, train_loss_bbox_unscaled: 0.09511526984284695, train_loss_giou_unscaled: 0.48658507574096466, train_cardinality_error_unscaled: 3.5885922330097086, train_loss_ce_0_unscaled: 0.9387071166296028, train_loss_bbox_0_unscaled: 0.09919446212854417, train_loss_giou_0_unscaled: 0.4996735261554278, train_cardinality_error_0_unscaled: 3.331007281553398, train_loss_ce_1_unscaled: 0.9242803293542521, train_loss_bbox_1_unscaled: 0.09581627365364467, train_loss_giou_1_unscaled: 0.4835789098124047, train_cardinality_error_1_unscaled: 3.6119538834951457, train_loss_ce_2_unscaled: 0.9068846060686464, train_loss_bbox_2_unscaled: 0.09524776120511905, train_loss_giou_2_unscaled: 0.4840035874224765, train_cardinality_error_2_unscaled: 3.36498786407767, train_loss_ce_3_unscaled: 0.9000679428996609, train_loss_bbox_3_unscaled: 0.09486939600506092, train_loss_giou_3_unscaled: 0.48299480450240156, train_cardinality_error_3_unscaled: 3.4763349514563107, train_loss_ce_4_unscaled: 0.8946658605574043, train_loss_bbox_4_unscaled: 0.09481877823093526, train_loss_giou_4_unscaled: 0.48373174643849287, train_cardinality_error_4_unscaled: 3.5166868932038833, test_class_error: 55.61401285890673, test_loss: 13.85941375843597, test_loss_ce: 0.887317592410442, test_loss_bbox: 0.43724122586471786, test_loss_giou: 0.9693286766879979, test_loss_ce_0: 0.9105052440435726, test_loss_bbox_0: 0.44647859924477956, test_loss_giou_0: 0.9924075597513786, test_loss_ce_1: 0.9064446565557699, test_loss_bbox_1: 0.4288579903285143, test_loss_giou_1: 0.9592308465031761, test_loss_ce_2: 0.9022152312574925, test_loss_bbox_2: 0.43019957816014526, test_loss_giou_2: 0.9572285558682322, test_loss_ce_3: 0.894530499567751, test_loss_bbox_3: 0.4389838085582782, test_loss_giou_3: 0.9826013596765765, test_loss_ce_4: 0.8920854505131154, test_loss_bbox_4: 0.44037887519174584, test_loss_giou_4: 0.9833780467944502, test_loss_ce_unscaled: 0.887317592410442, test_class_error_unscaled: 55.61401285890673, test_loss_bbox_unscaled: 0.08744824513155146, test_loss_giou_unscaled: 0.48466433834399897, test_cardinality_error_unscaled: 6.681238615664845, test_loss_ce_0_unscaled: 0.9105052440435726, test_loss_bbox_0_unscaled: 0.08929571986049142, test_loss_giou_0_unscaled: 0.4962037798756893, test_cardinality_error_0_unscaled: 5.181238615664845, test_loss_ce_1_unscaled: 0.9064446565557699, test_loss_bbox_1_unscaled: 0.08577159798291863, test_loss_giou_1_unscaled: 0.47961542325158807, test_cardinality_error_1_unscaled: 6.015482695810564, test_loss_ce_2_unscaled: 0.9022152312574925, test_loss_bbox_2_unscaled: 0.0860399158776675, test_loss_giou_2_unscaled: 0.4786142779341161, test_cardinality_error_2_unscaled: 6.04735883424408, test_loss_ce_3_unscaled: 0.894530499567751, test_loss_bbox_3_unscaled: 0.08779676178154724, test_loss_giou_3_unscaled: 0.49130067983828823, test_cardinality_error_3_unscaled: 6.145719489981785, test_loss_ce_4_unscaled: 0.8920854505131154, test_loss_bbox_4_unscaled: 0.08807577510349086, test_loss_giou_4_unscaled: 0.4916890233972251, test_cardinality_error_4_unscaled: 6.544626593806922, epoch: 2, n_parameters: 41282579}
{train_lr: 9.99999999999989e-05, train_class_error: 60.79887157967947, train_loss: 13.816822026539775, train_loss_ce: 0.866906362979049, train_loss_bbox: 0.46194313241856044, train_loss_giou: 0.9467419901482977, train_loss_ce_0: 0.9142576934570826, train_loss_bbox_0: 0.4808657049129093, train_loss_giou_0: 0.9801849018854712, train_loss_ce_1: 0.8997143895401466, train_loss_bbox_1: 0.4667383740086434, train_loss_giou_1: 0.9526003404945425, train_loss_ce_2: 0.8872604221783723, train_loss_bbox_2: 0.46304139894550866, train_loss_giou_2: 0.9447733803643185, train_loss_ce_3: 0.8787246703360121, train_loss_bbox_3: 0.4584633339946927, train_loss_giou_3: 0.9411924792435563, train_loss_ce_4: 0.8735260355774567, train_loss_bbox_4: 0.4588356604573579, train_loss_giou_4: 0.9410517575779875, train_loss_ce_unscaled: 0.866906362979049, train_class_error_unscaled: 60.79887157967947, train_loss_bbox_unscaled: 0.09238862648868518, train_loss_giou_unscaled: 0.47337099507414887, train_cardinality_error_unscaled: 3.6650485436893203, train_loss_ce_0_unscaled: 0.9142576934570826, train_loss_bbox_0_unscaled: 0.096173140987781, train_loss_giou_0_unscaled: 0.4900924509427356, train_cardinality_error_0_unscaled: 3.3989684466019416, train_loss_ce_1_unscaled: 0.8997143895401466, train_loss_bbox_1_unscaled: 0.09334767477256833, train_loss_giou_1_unscaled: 0.4763001702472712, train_cardinality_error_1_unscaled: 3.6714199029126213, train_loss_ce_2_unscaled: 0.8872604221783723, train_loss_bbox_2_unscaled: 0.09260827985488204, train_loss_giou_2_unscaled: 0.47238669018215923, train_cardinality_error_2_unscaled: 3.659890776699029, train_loss_ce_3_unscaled: 0.8787246703360121, train_loss_bbox_3_unscaled: 0.09169266668365346, train_loss_giou_3_unscaled: 0.47059623962177816, train_cardinality_error_3_unscaled: 3.5039441747572817, train_loss_ce_4_unscaled: 0.8735260355774567, train_loss_bbox_4_unscaled: 0.09176713205507767, train_loss_giou_4_unscaled: 0.47052587878899377, train_cardinality_error_4_unscaled: 3.6559466019417477, test_class_error: 59.343527371766136, test_loss: 13.236485045247173, test_loss_ce: 0.8220025440491396, test_loss_bbox: 0.43289288009885013, test_loss_giou: 0.9301533557352473, test_loss_ce_0: 0.8924842905151388, test_loss_bbox_0: 0.4422911886526153, test_loss_giou_0: 0.9526615479387655, test_loss_ce_1: 0.8822805683089519, test_loss_bbox_1: 0.42084844092853735, test_loss_giou_1: 0.9050235007304311, test_loss_ce_2: 0.8461181299526834, test_loss_bbox_2: 0.4214231388707847, test_loss_giou_2: 0.9161843920774582, test_loss_ce_3: 0.8338264181992829, test_loss_bbox_3: 0.424306951354653, test_loss_giou_3: 0.920817966452496, test_loss_ce_4: 0.8289888055896716, test_loss_bbox_4: 0.42964652267527276, test_loss_giou_4: 0.9345344108527692, test_loss_ce_unscaled: 0.8220025440491396, test_class_error_unscaled: 59.343527371766136, test_loss_bbox_unscaled: 0.08657857604012681, test_loss_giou_unscaled: 0.46507667786762363, test_cardinality_error_unscaled: 3.231329690346084, test_loss_ce_0_unscaled: 0.8924842905151388, test_loss_bbox_0_unscaled: 0.08845823769116662, test_loss_giou_0_unscaled: 0.4763307739693827, test_cardinality_error_0_unscaled: 3.913479052823315, test_loss_ce_1_unscaled: 0.8822805683089519, test_loss_bbox_1_unscaled: 0.08416968831734796, test_loss_giou_1_unscaled: 0.45251175036521557, test_cardinality_error_1_unscaled: 4.307832422586521, test_loss_ce_2_unscaled: 0.8461181299526834, test_loss_bbox_2_unscaled: 0.08428462771512228, test_loss_giou_2_unscaled: 0.4580921960387291, test_cardinality_error_2_unscaled: 3.2122040072859743, test_loss_ce_3_unscaled: 0.8338264181992829, test_loss_bbox_3_unscaled: 0.08486139032317967, test_loss_giou_3_unscaled: 0.460408983226248, test_cardinality_error_3_unscaled: 3.1894353369763206, test_loss_ce_4_unscaled: 0.8289888055896716, test_loss_bbox_4_unscaled: 0.08592930446652007, test_loss_giou_4_unscaled: 0.4672672054263846, test_cardinality_error_4_unscaled: 3.398907103825137, epoch: 3, n_parameters: 41282579}
{train_lr: 9.99999999999989e-05, train_class_error: 59.368120700410266, train_loss: 13.377642848971979, train_loss_ce: 0.8403793247009727, train_loss_bbox: 0.44184636717969644, train_loss_giou: 0.9217701109885735, train_loss_ce_0: 0.880122816339316, train_loss_bbox_0: 0.4617677934250785, train_loss_giou_0: 0.9530296656077059, train_loss_ce_1: 0.8689569217758706, train_loss_bbox_1: 0.4484310300333552, train_loss_giou_1: 0.9252119708119086, train_loss_ce_2: 0.8598570841256059, train_loss_bbox_2: 0.4454934766687887, train_loss_giou_2: 0.9209430615227778, train_loss_ce_3: 0.8490592992403408, train_loss_bbox_3: 0.4427437627669966, train_loss_giou_3: 0.916004571647754, train_loss_ce_4: 0.8442252759224943, train_loss_bbox_4: 0.4406573041884717, train_loss_giou_4: 0.9171430146303571, train_loss_ce_unscaled: 0.8403793247009727, train_class_error_unscaled: 59.368120700410266, train_loss_bbox_unscaled: 0.08836927338507822, train_loss_giou_unscaled: 0.46088505549428677, train_cardinality_error_unscaled: 3.7387742718446604, train_loss_ce_0_unscaled: 0.880122816339316, train_loss_bbox_0_unscaled: 0.09235355863234625, train_loss_giou_0_unscaled: 0.47651483280385293, train_cardinality_error_0_unscaled: 3.400485436893204, train_loss_ce_1_unscaled: 0.8689569217758706, train_loss_bbox_1_unscaled: 0.08968620610455033, train_loss_giou_1_unscaled: 0.4626059854059543, train_cardinality_error_1_unscaled: 3.6993325242718447, train_loss_ce_2_unscaled: 0.8598570841256059, train_loss_bbox_2_unscaled: 0.08909869535251981, train_loss_giou_2_unscaled: 0.4604715307613889, train_cardinality_error_2_unscaled: 3.591019417475728, train_loss_ce_3_unscaled: 0.8490592992403408, train_loss_bbox_3_unscaled: 0.08854875240239848, train_loss_giou_3_unscaled: 0.458002285823877, train_cardinality_error_3_unscaled: 3.6198422330097086, train_loss_ce_4_unscaled: 0.8442252759224943, train_loss_bbox_4_unscaled: 0.08813146079180635, train_loss_giou_4_unscaled: 0.45857150731517854, train_cardinality_error_4_unscaled: 3.8027912621359223, test_class_error: 53.849504245000674, test_loss: 12.97321278019681, test_loss_ce: 0.7975213537043561, test_loss_bbox: 0.4143720584190391, test_loss_giou: 0.9101069028911695, test_loss_ce_0: 0.8508465277312666, test_loss_bbox_0: 0.43418640804855335, test_loss_giou_0: 0.9891813156926132, test_loss_ce_1: 0.8277120225280795, test_loss_bbox_1: 0.41949174747223844, test_loss_giou_1: 0.93920470353467, test_loss_ce_2: 0.8085428414313303, test_loss_bbox_2: 0.4207973684063809, test_loss_giou_2: 0.9302793588143229, test_loss_ce_3: 0.8005325225180181, test_loss_bbox_3: 0.41476624024750325, test_loss_giou_3: 0.9020774969203442, test_loss_ce_4: 0.7999899683890013, test_loss_bbox_4: 0.4127415056952796, test_loss_giou_4: 0.9008623984776343, test_loss_ce_unscaled: 0.7975213537043561, test_class_error_unscaled: 53.849504245000674, test_loss_bbox_unscaled: 0.08287441173402121, test_loss_giou_unscaled: 0.45505345144558473, test_cardinality_error_unscaled: 5.17304189435337, test_loss_ce_0_unscaled: 0.8508465277312666, test_loss_bbox_0_unscaled: 0.0868372816341388, test_loss_giou_0_unscaled: 0.4945906578463066, test_cardinality_error_0_unscaled: 3.854280510018215, test_loss_ce_1_unscaled: 0.8277120225280795, test_loss_bbox_1_unscaled: 0.0838983495141259, test_loss_giou_1_unscaled: 0.469602351767335, test_cardinality_error_1_unscaled: 4.0063752276867035, test_loss_ce_2_unscaled: 0.8085428414313303, test_loss_bbox_2_unscaled: 0.08415947370366864, test_loss_giou_2_unscaled: 0.46513967940716144, test_cardinality_error_2_unscaled: 4.203096539162113, test_loss_ce_3_unscaled: 0.8005325225180181, test_loss_bbox_3_unscaled: 0.08295324803728658, test_loss_giou_3_unscaled: 0.4510387484601721, test_cardinality_error_3_unscaled: 4.318761384335155, test_loss_ce_4_unscaled: 0.7999899683890013, test_loss_bbox_4_unscaled: 0.082548301134306, test_loss_giou_4_unscaled: 0.45043119923881714, test_cardinality_error_4_unscaled: 5.281420765027322, epoch: 4, n_parameters: 41282579}
{train_lr: 9.99999999999989e-05, train_class_error: 58.56425310107111, train_loss: 12.972872320454098, train_loss_ce: 0.8129390233503745, train_loss_bbox: 0.42415150133350377, train_loss_giou: 0.8998240531033393, train_loss_ce_0: 0.853083243204769, train_loss_bbox_0: 0.4439292005218059, train_loss_giou_0: 0.933957469622487, train_loss_ce_1: 0.8406901611602928, train_loss_bbox_1: 0.4302491539212179, train_loss_giou_1: 0.9045609595362567, train_loss_ce_2: 0.8302713010405887, train_loss_bbox_2: 0.4279148088343152, train_loss_giou_2: 0.8965677284065959, train_loss_ce_3: 0.8218389310720331, train_loss_bbox_3: 0.4231623475873861, train_loss_giou_3: 0.8952220470816331, train_loss_ce_4: 0.8164680366318456, train_loss_bbox_4: 0.42250996458714885, train_loss_giou_4: 0.8955323794332234, train_loss_ce_unscaled: 0.8129390233503745, train_class_error_unscaled: 58.56425310107111, train_loss_bbox_unscaled: 0.08483030027664691, train_loss_giou_unscaled: 0.4499120265516697, train_cardinality_error_unscaled: 3.8698422330097086, train_loss_ce_0_unscaled: 0.853083243204769, train_loss_bbox_0_unscaled: 0.08878584001190708, train_loss_giou_0_unscaled: 0.4669787348112435, train_cardinality_error_0_unscaled: 3.5421723300970873, train_loss_ce_1_unscaled: 0.8406901611602928, train_loss_bbox_1_unscaled: 0.08604983063482508, train_loss_giou_1_unscaled: 0.45228047976812835, train_cardinality_error_1_unscaled: 3.8570995145631066, train_loss_ce_2_unscaled: 0.8302713010405887, train_loss_bbox_2_unscaled: 0.08558296172165321, train_loss_giou_2_unscaled: 0.44828386420329797, train_cardinality_error_2_unscaled: 3.6040655339805827, train_loss_ce_3_unscaled: 0.8218389310720331, train_loss_bbox_3_unscaled: 0.08463246946096492, train_loss_giou_3_unscaled: 0.44761102354081655, train_cardinality_error_3_unscaled: 3.6805218446601944, train_loss_ce_4_unscaled: 0.8164680366318456, train_loss_bbox_4_unscaled: 0.08450199287945351, train_loss_giou_4_unscaled: 0.4477661897166117, train_cardinality_error_4_unscaled: 3.8064320388349513, test_class_error: 57.03641002078308, test_loss: 12.60146646378036, test_loss_ce: 0.7870017302465134, test_loss_bbox: 0.39395970955681064, test_loss_giou: 0.8926982340591202, test_loss_ce_0: 0.8157329375029478, test_loss_bbox_0: 0.4140325210079252, test_loss_giou_0: 0.938985961436791, test_loss_ce_1: 0.8101009358338103, test_loss_bbox_1: 0.3977798749514616, test_loss_giou_1: 0.8946903725790847, test_loss_ce_2: 0.797786726475522, test_loss_bbox_2: 0.39629932293475, test_loss_giou_2: 0.8962876184933389, test_loss_ce_3: 0.7904206292605357, test_loss_bbox_3: 0.3966092188555903, test_loss_giou_3: 0.9003285763476498, test_loss_ce_4: 0.7853163441266519, test_loss_bbox_4: 0.3960785888040435, test_loss_giou_4: 0.8973571839445493, test_loss_ce_unscaled: 0.7870017302465134, test_class_error_unscaled: 57.03641002078308, test_loss_bbox_unscaled: 0.0787919419317189, test_loss_giou_unscaled: 0.4463491170295601, test_cardinality_error_unscaled: 3.122040072859745, test_loss_ce_0_unscaled: 0.8157329375029478, test_loss_bbox_0_unscaled: 0.08280650403465947, test_loss_giou_0_unscaled: 0.4694929807183955, test_cardinality_error_0_unscaled: 3.064663023679417, test_loss_ce_1_unscaled: 0.8101009358338103, test_loss_bbox_1_unscaled: 0.07955597496789987, test_loss_giou_1_unscaled: 0.44734518628954234, test_cardinality_error_1_unscaled: 3.6530054644808745, test_loss_ce_2_unscaled: 0.797786726475522, test_loss_bbox_2_unscaled: 0.07925986454487932, test_loss_giou_2_unscaled: 0.44814380924666947, test_cardinality_error_2_unscaled: 3.0428051001821492, test_loss_ce_3_unscaled: 0.7904206292605357, test_loss_bbox_3_unscaled: 0.0793218437670467, test_loss_giou_3_unscaled: 0.4501642881738249, test_cardinality_error_3_unscaled: 3.1256830601092895, test_loss_ce_4_unscaled: 0.7853163441266519, test_loss_bbox_4_unscaled: 0.07921571784969995, test_loss_giou_4_unscaled: 0.44867859197227467, test_cardinality_error_4_unscaled: 3.075591985428051, epoch: 5, n_parameters: 41282579}
